iso3,country_name,transition,year,n_natural_classes,natural_loss_sum_km2,weight_sum,bfnee_sum_km2,continent,region_un,subregion,bfnee_per_loss,log_bfnee,log_natural_loss,log_weight_sum
COG,Republic of the Congo,2005_2010,2010,65,20550.2031071154,0,0,Africa,Africa,Middle Africa,0,0,9.930674763569082,0
COG,Republic of the Congo,2010_2015,2015,65,8103.12601061785,0,0,Africa,Africa,Middle Africa,0,0,9.000128594995422,0
DJI,Djibouti,1995_2000,2000,65,196.461829700838,0.0246730881967544,4.84732003223053,Africa,Africa,Eastern Africa,0.024673088098648887,1.7659834421287923,5.2855452983251086,0.024373623374090908
DJI,Djibouti,2000_2005,2005,65,167.805066859641,0.0245110315037336,4.11307525875829,Africa,Africa,Eastern Africa,0.024511031375462778,1.6318010350895353,5.128744598652358,0.02421545633404735
DJI,Djibouti,2005_2010,2010,65,88.192981734589,0.0122595510759765,1.08120637054088,Africa,Africa,Eastern Africa,0.012259551148805694,0.732947711423407,4.490802356385017,0.012185011376828671
DJI,Djibouti,2010_2015,2015,65,87.1536214608568,0.056257439,4.90303956224633,Africa,Africa,Eastern Africa,0.05625743922125401,1.7754673982937474,4.479080990936548,0.05473194250468255
DZA,Algeria,1995_2000,2000,65,2440.03790094276,9.7341243897385e-4,2.37516324387641,Africa,Africa,Northern Africa,9.734124387816744e-4,1.2164436917107455,7.800178597082236,9.729389803078019e-4
DZA,Algeria,2000_2005,2005,65,14105.5446034451,0.00216095028150764,30.4813805837847,Africa,Africa,Northern Africa,0.0021609502816601644,3.4493962784892345,9.55439412495176,0.002158618786673519
DZA,Algeria,2005_2010,2010,65,6374.44191432863,4.8818239111649e-4,3.11189029097339,Africa,Africa,Northern Africa,4.8818239036399485e-4,1.4138828475861893,8.760208687518801,4.880632688603403e-4
DZA,Algeria,2010_2015,2015,65,5943.46047647185,4.1688927136662e-4,2.47776490263386,Africa,Africa,Northern Africa,4.168892705592127e-4,1.246389818084976,8.690215052520815,4.1680239717810255e-4
